id,amountUSD,fullParkedAmountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalAmount,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,refCode,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date
328608,6452484,,2024,,financial,2024-11-25T12:54:50.836Z,2024-08-23T00:00:00Z,2024-08-23T00:00:00Z,HAC-SOUTH SUDAN	The United Kingdom	South Sudan	South Sudan: South Sudan Humanitarian Assistance and Resilience Programme (SSHAR	Cross-Sectoral (two or more outcome areas,earmarked,0.759,2024-11-21T00:00:00Z,Standard,,TRUE,4897435,GBP,Traditional aid,329252,paid,2024-11-25T12:54:50.836Z,2,incoming,single,SM240392	301568-402,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,9,Nutrition,single,,,,211,South Sudan,single,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,United Nations Children's Fund,Email,2024-11-21T00:00:00.000Z
328809,71642,,2024,,financial,2024-11-22T15:27:12.299Z,2024-11-22T00:00:00Z,2024-11-01T00:00:00Z,"HAC-UKRAINE
ECARO: Implementation of Child Care Reforms application in Ukraine and Moldova i	Child Protection",softly earmarked,10.67,2024-11-22T00:00:00Z,Standard,,FALSE,764420,SEK,Traditional aid,301502,commitment,2024-11-22T15:27:12.299Z,1,incoming,single,SM240508,,,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,45,2024,single,,,,,,,,,,12,Protection - Child Protection,single,,,,234; 146,"Ukraine; Moldova, Republic of",shared; shared,NULL; NULL,NULL; NULL,NULL; NULL,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,United Nations Children's Fund,Email,2024-11-22T00:00:00.000Z
329246,0,136521181,2024,320739|320738|320737|329247|329248|329249|329250,financial,2024-11-25T12:46:51.539Z,2024-08-08T00:00:00Z,2024-08-09T00:00:00Z,WFP South Sudan Response,earmarked,0.779,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,paid,2024-11-25T12:48:40.162Z,1,incoming,shared,301568-401,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,World Food Programme,Email,2024-11-25T00:00:00.000Z
329249,26636714,,2024,,financial,2024-11-25T12:48:11.166Z,2024-08-08T00:00:00Z,2024-08-08T00:00:00Z,contributions not used in the HRP,earmarked,0.779,2024-09-13T00:00:00Z,Standard,Multiyear,TRUE,20750000,GBP,Traditional aid,329246,paid,2024-11-25T12:48:11.166Z,1,incoming,single,70003027	301568-401 	 UK -C-00560-01 	 SS02,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,211,South Sudan,single,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,World Food Programme,Email,2024-09-13T00:00:00.000Z
329252,0,31831357,2024,328608|328607|328605|329251|328606,financial,2024-11-25T12:54:50.566Z,2024-11-25T00:00:00Z,2024-08-23T00:00:00Z,Responding to humanitarian needs while building resilience of the most vulnerable children and women in South Suda,earmarked,0.759,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,paid,2024-12-18T19:39:41.785Z,1,incoming,shared,301568-402,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329253,0,31278417,2024,329235|329255|329256|329257|329254,financial,2024-11-25T12:57:35.026Z,2024-11-25T00:00:00Z,2024-09-23T00:00:00Z,Provide lifesaving support for vulnerable people and strengthen equity and sustainability of services in south sudan,earmarked,0.7478,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,paid,2024-12-18T19:39:29.393Z,1,incoming,shared,301568-403,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329256,6191495,,2024,,financial,2024-11-25T12:58:53.374Z,2023-12-07T00:00:00Z,2024-09-23T00:00:00Z,Provide lifesaving support for vulnerable people and strengthen equity and sustainability of services in south sudan,earmarked,0.7478,2024-11-25T00:00:00Z,Standard,Multiyear,TRUE,4630000,GBP,Traditional aid,329253,paid,2024-11-25T12:58:53.374Z,1,incoming,single,301568-403,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26479,Multi-sector,single,,,,211,South Sudan,single,,,,2986,International Organization for Migration,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329258,0,10073080,2024,329232|329259|329260|329261|329262,financial,2024-11-25T13:01:46.821Z,2024-11-25T00:00:00Z,2024-10-16T00:00:00Z,Multi-Sector - GBV Programming	GBV prevention and response to conflict affected populations in south sudan,earmarked,0.76,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,paid,2024-12-18T19:39:09.417Z,1,incoming,shared,301568-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,8605,International Medical Corps UK,single,NGOs,International NGOs,International Actors,45; 46; 47; 48; 49,2024; 2025; 2026; 2027; 2028,shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329261,2631579,,2024,,financial,2024-11-25T13:02:43.450Z,2024-11-25T00:00:00Z,2024-10-16T00:00:00Z,South Sudan HRP 2024	N/A	Multi-Sector - GBV Programming	GBV prevention and response to conflict affected populations in south sudan,earmarked,0.76,2024-05-29T00:00:00Z,Standard,Multiyear,TRUE,2000000,GBP,Traditional aid,329258,paid,2024-11-25T13:02:43.450Z,1,incoming,single,301568-405,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,13,Protection - Gender-Based Violence,single,,,,211,South Sudan,single,,,,8605,International Medical Corps UK,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"United Kingdom, Government of",Email,2024-05-29T00:00:00.000Z
329264,0,5263158,2024,329265|329269|329270|329266,financial,2024-11-25T13:09:39.541Z,2024-11-25T00:00:00Z,2024-10-02T00:00:00Z,Real-time monitoring and needs assessment: Critical tools for evidence-based people centred humanitarian and resilience action in south sudan,earmarked,0.76,2024-05-29T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,commitment,2024-12-18T19:38:13.789Z,1,incoming,shared,301568-410,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,9829,IMPACT Initiatives,single,NGOs,International NGOs,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2024-05-29T00:00:00.000Z
329270,1315789,1315789,2024,,financial,2024-11-25T13:11:40.194Z,2024-11-25T00:00:00Z,2024-10-02T00:00:00Z,Real-time monitoring and needs assessment: Critical tools for evidence-based people centred humanitarian and resilience action in south sudan,earmarked,0.76,2024-05-29T00:00:00Z,Parked,Multiyear,TRUE,1000000,GBP,Traditional aid,329264,commitment,2024-11-25T13:11:40.194Z,1,incoming,single,301568-410,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,26480,Coordination and support services,single,,,,211,South Sudan,single,,,,9829,IMPACT Initiatives,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"United Kingdom, Government of",Email,2024-05-29T00:00:00.000Z
329272,0,25657895,2024,329273|329275|329276|329274,financial,2024-11-25T13:20:08.920Z,2024-11-25T00:00:00Z,2024-11-08T00:00:00Z,Transforming Household resilience through inclusive economic development in South Sudan,earmarked,0.76,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,0,GBP,Traditional aid,,commitment,2024-12-18T19:37:41.324Z,1,incoming,shared,301568-301,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,211,South Sudan,single,,,,3431,GOAL,single,NGOs,International NGOs,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329276,7894737,7894737,2024,,financial,2024-11-25T13:22:31.048Z,2024-11-25T00:00:00Z,2024-11-08T00:00:00Z,Transforming Household resilience through inclusive economic development in South Sudan,earmarked,0.76,2024-11-25T00:00:00Z,Parked,Multiyear,TRUE,6000000,GBP,Traditional aid,329272,commitment,2024-11-25T13:22:31.048Z,1,incoming,single,301568-301,236,United Kingdom,single,,,,2917,"United Kingdom, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,211,South Sudan,single,,,,3431,GOAL,single,NGOs,International NGOs,International Actors,48,2027,single,,,,Primary,"United Kingdom, Government of",Email,2024-11-25T00:00:00.000Z
329952,0,4367089,2024,329954|329956|329953|329960,financial,2024-12-06T02:26:07.229Z,2024-12-04T00:00:00Z,2024-12-04T00:00:00Z,"Live-saving multi-sector emergency assistance for the vulnerable population affected by protracted crisis in Herat, Urozgan and Nangarhar provinces in Afghanistan",softly earmarked,0.948,2024-12-05T00:00:00Z,Parked,Multiyear,TRUE,0,EUR,Traditional aid,,commitment,2025-02-17T13:03:28.384Z,1,incoming,shared,AFG/AFG/Caritas/2024/01,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,,,,,,,1,Afghanistan,single,,,,3162,Caritas Germany (DCV),single,NGOs,Internationally Affiliated Organizations,International Actors,45; 46; 47; 48,2024; 2025; 2026; 2027,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,Primary,"Germany, Government of",From EDRIS,2024-12-05T00:00:00.000Z
329954,509942,,2027,,financial,2024-12-06T02:26:07.814Z,2024-12-04T00:00:00Z,2024-12-04T00:00:00Z,"Live-saving multi-sector emergency assistance for the vulnerable population affected by protracted crisis in Herat, Urozgan and Nangarhar provinces in Afghanistan",softly earmarked,0.948,2024-12-05T00:00:00Z,Standard,Multiyear,TRUE,483425,EUR,Traditional aid,329952,commitment,2024-12-09T11:29:42.051Z,1,incoming,single,AFG/AFG/Caritas/2024/01,83,Germany,single,,,,4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6; 10; 4; 11,Food Security; Protection; Emergency Shelter and NFI; Water Sanitation Hygiene,shared; shared; shared; shared,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,NULL; NULL; NULL; NULL,1,Afghanistan,single,,,,3162,Caritas Germany (DCV),single,NGOs,Internationally Affiliated Organizations,International Actors,48,2027,single,,,,Primary,"Germany, Government of",From EDRIS,2024-12-05T00:00:00.000Z
330028,0,5476451,,330029|330030|330031,financial,2024-12-07T19:25:12.262Z,2024-12-09T00:00:00Z,2024-12-06T00:00:00Z,Enhancing Market-driven Innovative and Sustainable Investments in the Agri-food sector in the West Bank,earmarked,,2024-12-06T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2024-12-09T09:40:53.768Z,1,incoming,shared,OSRO/GAZ/033/ITA,110,Italy,single,,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,171,Occupied Palestinian Territory,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,46; 47; 48,2025; 2026; 2027,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,Primary,Food and Agriculture Organization of the United Nations,Email,2024-12-09T00:00:00.000Z
330031,1095291,1095291,,,financial,2024-12-07T19:31:25.490Z,2024-12-07T00:00:00Z,2024-12-06T00:00:00Z,Enhancing Market-driven Innovative and Sustainable Investments in the Agri-food sector in the West Bank,earmarked,,2024-12-06T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,330028,commitment,2024-12-09T09:38:19.980Z,1,incoming,single,OSRO/GAZ/033/ITA,110,Italy,single,,,,3774,"Italy, Government of",single,Governments,National Governments,National and Sub-National State Actors,45,2024,single,,,,,,,,,,6,Food Security,single,,,,171,Occupied Palestinian Territory,single,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,48,2027,single,,,,Primary,Food and Agriculture Organization of the United Nations,Email,2024-12-06T00:00:00.000Z
333821,0,4150752,,333822|333823|333824,financial,2024-12-12T06:16:24.311Z,2024-12-13T00:00:00Z,2024-11-30T00:00:00Z,"Enhancing capacity for pandemic prevention, preparedness, detection and response in Sierra Leone",earmarked,,2024-12-11T00:00:00Z,Parked,Multiyear,TRUE,,,Traditional aid,,commitment,2024-12-13T10:48:05.751Z,1,incoming,shared,GCP/SIL/063/PAF,,,,,,,4820,World Bank,single,Multilateral Organizations,Other Multilateral Organizations,International Actors,46,2025,single,,,,,,,,,,7,Health,single,,,,200,Sierra Leone,single,,,,8417,UN Agencies (Confidential),single,Multilateral Organizations,UN Agencies,International Actors,46; 47; 48,2025; 2026; 2027,shared; shared; shared,NULL; NULL; NULL,NULL; NULL; NULL,NULL; NULL; NULL,Primary; Primary,UN Agencies (Confidential); UN Agencies (Confidential),Email; Email,2024-12-11T00:00:00.000Z; 2024-12-13T00:00:00.000Z
